Word [name=20, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=극단적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=더, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=분명, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=제시, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=수, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=노력, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=해법, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=식, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=대안, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=세기, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=각, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=18, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=역사, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=이후, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=아래, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=성장, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=기계론, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=요약, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=세계, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=장책, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지향, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=세계관, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=엔트로피, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=요소, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=것, tfidf=5.963562251811935, tf=14, df=3, total=8]
Word [name=이, tfidf=3.407749858178249, tf=8, df=3, total=8]
Word [name=에너지, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=사용, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=속, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=절약, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=채취, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=간주, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=소비, tfidf=3.010299956639812, tf=5, df=2, total=8]
---------------------------
Word [name=중심, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=역사, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=저자, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=성장, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=분석, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=지금, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=한계, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=에너지, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=과소비, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=사회, tfidf=3.83371859045053, tf=9, df=3, total=8]
Word [name=인류, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=퇴보, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=적극, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=주장, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=요약, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=추구, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=간디, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=자급자족, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=주창, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=경제, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=만, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=회귀, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=결정, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=기후, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=종말, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=대부분, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=변화, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=육식, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=지구, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=생물, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=흥망성쇠, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=소비, tfidf=3.010299956639812, tf=5, df=2, total=8]
---------------------------
Word [name=지금, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=중심, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=인간, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=에너지, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=육식, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=과소비, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=지구, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=행태, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=가속화, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=온난화, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=기후, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=멸망, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=변화, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=것, tfidf=5.963562251811935, tf=14, df=3, total=8]
Word [name=필연, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=인류, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=초래, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=분석, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=채식, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=대, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=중심, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=것, tfidf=5.963562251811935, tf=14, df=3, total=8]
Word [name=우리, tfidf=4.816479930623699, tf=8, df=2, total=8]
Word [name=6, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=경고, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=번째, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=사회, tfidf=3.83371859045053, tf=9, df=3, total=8]
Word [name=멸종, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=시대, tfidf=10.23501985257536, tf=17, df=2, total=8]
Word [name=예상, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=종말, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=원제, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=다, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=접속, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=이것, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=미래, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=저자, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=소유, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=시대, tfidf=10.23501985257536, tf=17, df=2, total=8]
Word [name=자본주의, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=국면, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=인류, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=새, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=번영, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=개념, tfidf=5.418539921951662, tf=9, df=2, total=8]
---------------------------
Word [name=천부인, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=것, tfidf=5.963562251811935, tf=14, df=3, total=8]
Word [name=자유, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=개인, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=계약, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=소유, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=이제, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=기존, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=사회, tfidf=3.83371859045053, tf=9, df=3, total=8]
Word [name=본, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=관련, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=공유, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=자본, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=더, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=기술, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=이상, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=설비, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=진보, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=효율, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=토지, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=중요, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=생산, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=소유, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=극대화, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=것, tfidf=5.963562251811935, tf=14, df=3, total=8]
---------------------------
Word [name=접속, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=체계, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=경제, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=생산, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=문화, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=자본, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=서비스, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=지불, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=비용, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=바탕, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지적, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=형태, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=접속, tfidf=3.010299956639812, tf=5, df=2, total=8]
---------------------------
Word [name=차, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=설명, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=이즈, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사례, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=시대, tfidf=10.23501985257536, tf=17, df=2, total=8]
Word [name=접속, tfidf=3.010299956639812, tf=5, df=2, total=8]
---------------------------
Word [name=지구, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=보존, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=저자, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=전체, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=시대, tfidf=10.23501985257536, tf=17, df=2, total=8]
Word [name=문화적, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=다양성, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=번영, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=유, tfidf=1.7038749290891244, tf=4, df=3, total=8]
---------------------------
Word [name=이상적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=이제, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=과거, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=아메리칸, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=발전상, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=드림, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=언, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=빛, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=러, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=피, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=정, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=의미, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=보상, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=노력, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=성공, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=맹목적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=아메리칸, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=것, tfidf=5.963562251811935, tf=14, df=3, total=8]
Word [name=질, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=한탕주의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=초점, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=한계, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=드림, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=삶, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=노동, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=만능주의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지적, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=물질, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=변질, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=초점, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=이념, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=유럽, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=삶, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=두고, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=비전, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=질, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=인류, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=공존, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=유, tfidf=1.7038749290891244, tf=4, df=3, total=8]
---------------------------
Word [name=임, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=모델, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=진보, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=초국가, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=러, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=공동체, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=확신, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=한계, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=드림, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=미래, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=언, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=주창, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=피, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=유, tfidf=1.7038749290891244, tf=4, df=3, total=8]
---------------------------
Word [name=질, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=우선, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=공존, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=러, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=삶, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=드림, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=미래, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=사회, tfidf=3.83371859045053, tf=9, df=3, total=8]
Word [name=시한, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=의미, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=언, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=설명, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=피, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=1, tfidf=3.010299956639812, tf=5, df=2, total=8]
---------------------------
Word [name=일정, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=법칙, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=우주, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=에너지, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=장, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=양은, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=전체, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=증가, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=엔트로피, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=1, tfidf=3.010299956639812, tf=5, df=2, total=8]
---------------------------
Word [name=일정, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=법칙, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=우주, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=에너지, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=양은, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=전체, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=제, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=열역학, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=2, tfidf=3.010299956639812, tf=5, df=2, total=8]
---------------------------
Word [name=법칙, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=전체, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=증가, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=제, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=열역학, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=엔트로피, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=은, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=신, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=변화, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=황금, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=역사, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=철기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=창조, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=구분, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=역사학자, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=그리스, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=세계, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=인간, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=청동, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=영원, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=오도, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=인류, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=시, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=시대, tfidf=10.23501985257536, tf=17, df=2, total=8]
Word [name=영웅, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=세계관, tfidf=3.612359947967774, tf=6, df=2, total=8]
